"d [mm]","dw [mm]","Freq [GHz]","Phi [deg]","w [mm]","w_inset [mm]","Theta [deg]","db(RealizedGainPhi) []"
0.31872271467571,0.835383854816213,27,0,3.13475998969076,0.344836594189614,-62,-4.43445154289398
0.31872271467571,0.835383854816213,27,0,3.13475998969076,0.344836594189614,-60,-3.98266760080672
0.31872271467571,0.835383854816213,27,0,3.13475998969076,0.344836594189614,-58,-3.59966280712271
0.31872271467571,0.835383854816213,27,0,3.13475998969076,0.344836594189614,-56,-3.29943805614921
0.31872271467571,0.835383854816213,27,0,3.13475998969076,0.344836594189614,-54,-3.07761661827685
0.31872271467571,0.835383854816213,27,0,3.13475998969076,0.344836594189614,-52,-2.91144653213724
0.31872271467571,0.835383854816213,27,0,3.13475998969076,0.344836594189614,-50,-2.76498909493007
0.31872271467571,0.835383854816213,27,0,3.13475998969076,0.344836594189614,-48,-2.59990235885472
0.31872271467571,0.835383854816213,27,0,3.13475998969076,0.344836594189614,-46,-2.38922978677471
0.31872271467571,0.835383854816213,27,0,3.13475998969076,0.344836594189614,-44,-2.12729024664123
0.31872271467571,0.835383854816213,27,0,3.13475998969076,0.344836594189614,-42,-1.82916323371823
0.31872271467571,0.835383854816213,27,0,3.13475998969076,0.344836594189614,-40,-1.52053394013306
0.31872271467571,0.835383854816213,27,0,3.13475998969076,0.344836594189614,-38,-1.22524932287041
0.31872271467571,0.835383854816213,27,0,3.13475998969076,0.344836594189614,-36,-0.957241961535654
0.31872271467571,0.835383854816213,27,0,3.13475998969076,0.344836594189614,-34,-0.718673607377127
0.31872271467571,0.835383854816213,27,0,3.13475998969076,0.344836594189614,-32,-0.502787786125364
0.31872271467571,0.835383854816213,27,0,3.13475998969076,0.344836594189614,-30,-0.299050025781821
0.31872271467571,0.835383854816213,27,0,3.13475998969076,0.344836594189614,-28,-0.0982619604939702
0.31872271467571,0.835383854816213,27,0,3.13475998969076,0.344836594189614,-26,0.104207626727662
0.31872271467571,0.835383854816213,27,0,3.13475998969076,0.344836594189614,-24,0.307937652916622
0.31872271467571,0.835383854816213,27,0,3.13475998969076,0.344836594189614,-22,0.509210254079426
0.31872271467571,0.835383854816213,27,0,3.13475998969076,0.344836594189614,-20,0.703550624808287
0.31872271467571,0.835383854816213,27,0,3.13475998969076,0.344836594189614,-18,0.887616158091771
0.31872271467571,0.835383854816213,27,0,3.13475998969076,0.344836594189614,-16,1.0597445036188
0.31872271467571,0.835383854816213,27,0,3.13475998969076,0.344836594189614,-14,1.21930513455363
0.31872271467571,0.835383854816213,27,0,3.13475998969076,0.344836594189614,-12,1.36550806373587
0.31872271467571,0.835383854816213,27,0,3.13475998969076,0.344836594189614,-10,1.49641833855558
0.31872271467571,0.835383854816213,27,0,3.13475998969076,0.344836594189614,-8,1.6086884355373
0.31872271467571,0.835383854816213,27,0,3.13475998969076,0.344836594189614,-6,1.69811447148914
0.31872271467571,0.835383854816213,27,0,3.13475998969076,0.344836594189614,-4,1.76074764326645
0.31872271467571,0.835383854816213,27,0,3.13475998969076,0.344836594189614,-2,1.79410282783331
0.31872271467571,0.835383854816213,27,0,3.13475998969076,0.344836594189614,0,1.79802643703576
0.31872271467571,0.835383854816213,27,0,3.13475998969076,0.344836594189614,2,1.77493395765659
0.31872271467571,0.835383854816213,27,0,3.13475998969076,0.344836594189614,4,1.72931306112247
0.31872271467571,0.835383854816213,27,0,3.13475998969076,0.344836594189614,6,1.66657445194058
0.31872271467571,0.835383854816213,27,0,3.13475998969076,0.344836594189614,8,1.59152158347921
0.31872271467571,0.835383854816213,27,0,3.13475998969076,0.344836594189614,10,1.50688130460058
0.31872271467571,0.835383854816213,27,0,3.13475998969076,0.344836594189614,12,1.41241347403762
0.31872271467571,0.835383854816213,27,0,3.13475998969076,0.344836594189614,14,1.3050072387568
0.31872271467571,0.835383854816213,27,0,3.13475998969076,0.344836594189614,16,1.17986099840581
0.31872271467571,0.835383854816213,27,0,3.13475998969076,0.344836594189614,18,1.03243733025237
0.31872271467571,0.835383854816213,27,0,3.13475998969076,0.344836594189614,20,0.860538227053735
0.31872271467571,0.835383854816213,27,0,3.13475998969076,0.344836594189614,22,0.665666128759294
0.31872271467571,0.835383854816213,27,0,3.13475998969076,0.344836594189614,24,0.452887526989717
0.31872271467571,0.835383854816213,27,0,3.13475998969076,0.344836594189614,26,0.228811092515949
0.31872271467571,0.835383854816213,27,0,3.13475998969076,0.344836594189614,28,-0.0018600799189096
0.31872271467571,0.835383854816213,27,0,3.13475998969076,0.344836594189614,30,-0.239663672885384
0.31872271467571,0.835383854816213,27,0,3.13475998969076,0.344836594189614,32,-0.491517534451595
0.31872271467571,0.835383854816213,27,0,3.13475998969076,0.344836594189614,34,-0.768295845614731
